Analyte Name,Sample ID,Sample Type,Control Level,Patient ID,Expected Value,Result,Unit,Run Date,Instrument,Operator,Batch ID,QC Flag
Total Cholesterol,P1712,PATIENT,,PAT1712,,204,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P1713,PATIENT,,PAT1713,,182,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P1714,PATIENT,,PAT1714,,178,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P1715,PATIENT,,PAT1715,,126,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P1716,PATIENT,,PAT1716,,249,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P1717,PATIENT,,PAT1717,,199,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P1718,PATIENT,,PAT1718,,227,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P1719,PATIENT,,PAT1719,,162,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P1720,PATIENT,,PAT1720,,224,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P1721,PATIENT,,PAT1721,,222,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P1722,PATIENT,,PAT1722,,185,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P1723,PATIENT,,PAT1723,,162,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P1724,PATIENT,,PAT1724,,176,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P1725,PATIENT,,PAT1725,,193,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P1726,PATIENT,,PAT1726,,212,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P1727,PATIENT,,PAT1727,,148,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P1728,PATIENT,,PAT1728,,217,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P1729,PATIENT,,PAT1729,,119,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P1730,PATIENT,,PAT1730,,195,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P1731,PATIENT,,PAT1731,,175,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P1732,PATIENT,,PAT1732,,163,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P1733,PATIENT,,PAT1733,,146,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P1734,PATIENT,,PAT1734,,168,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P1735,PATIENT,,PAT1735,,197,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P1736,PATIENT,,PAT1736,,214,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P1737,PATIENT,,PAT1737,,----,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,FALSE
Total Cholesterol,P1738,PATIENT,,PAT1738,,187,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P1739,PATIENT,,PAT1739,,156,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P1740,PATIENT,,PAT1740,,211,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P1741,PATIENT,,PAT1741,,216,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P1742,PATIENT,,PAT1742,,363,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P1743,PATIENT,,PAT1743,,224,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P1744,PATIENT,,PAT1744,,222,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P1745,PATIENT,,PAT1745,,120,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P1746,PATIENT,,PAT1746,,156,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P1747,PATIENT,,PAT1747,,69,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,FALSE
Total Cholesterol,P1748,PATIENT,,PAT1748,,151,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P1749,PATIENT,,PAT1749,,131,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P1750,PATIENT,,PAT1750,,366,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P1751,PATIENT,,PAT1751,,207,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P1752,PATIENT,,PAT1752,,194,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P1753,PATIENT,,PAT1753,,169,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P1754,PATIENT,,PAT1754,,415,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P1755,PATIENT,,PAT1755,,162,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P1756,PATIENT,,PAT1756,,247,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P1757,PATIENT,,PAT1757,,197,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P1758,PATIENT,,PAT1758,,148,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P1759,PATIENT,,PAT1759,,227,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P1760,PATIENT,,PAT1760,,209,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P1761,PATIENT,,PAT1761,,152,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P1762,PATIENT,,PAT1762,,172,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P1763,PATIENT,,PAT1763,,67,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P1764,PATIENT,,PAT1764,,214,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P1765,PATIENT,,PAT1765,,366,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P1766,PATIENT,,PAT1766,,165,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P1767,PATIENT,,PAT1767,,206,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P1768,PATIENT,,PAT1768,,217,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P1769,PATIENT,,PAT1769,,159,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P1770,PATIENT,,PAT1770,,173,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P1771,PATIENT,,PAT1771,,177,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P1772,PATIENT,,PAT1772,,268,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P1773,PATIENT,,PAT1773,,218,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P1774,PATIENT,,PAT1774,,176,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P1775,PATIENT,,PAT1775,,222,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P1776,PATIENT,,PAT1776,,190,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P1777,PATIENT,,PAT1777,,178,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P1778,PATIENT,,PAT1778,,207,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P1779,PATIENT,,PAT1779,,186,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P1780,PATIENT,,PAT1780,,124,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P1781,PATIENT,,PAT1781,,151,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P1782,PATIENT,,PAT1782,,179,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P1783,PATIENT,,PAT1783,,150,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P1784,PATIENT,,PAT1784,,153,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P1785,PATIENT,,PAT1785,,193,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P1786,PATIENT,,PAT1786,,212,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P1787,PATIENT,,PAT1787,,157,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P1788,PATIENT,,PAT1788,,104,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P1789,PATIENT,,PAT1789,,240,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P1790,PATIENT,,PAT1790,,216,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P1791,PATIENT,,PAT1791,,149,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P1792,PATIENT,,PAT1792,,189,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P1793,PATIENT,,PAT1793,,145,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P1794,PATIENT,,PAT1794,,418,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P1795,PATIENT,,PAT1795,,266,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P1796,PATIENT,,PAT1796,,87,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P1797,PATIENT,,PAT1797,,156,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P1798,PATIENT,,PAT1798,,149,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P1799,PATIENT,,PAT1799,,191,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P1800,PATIENT,,PAT1800,,104,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P1801,PATIENT,,PAT1801,,163,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P1802,PATIENT,,PAT1802,,149,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P1803,PATIENT,,PAT1803,,181,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P1804,PATIENT,,PAT1804,,122,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P1805,PATIENT,,PAT1805,,165,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P1806,PATIENT,,PAT1806,,141,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P1807,PATIENT,,PAT1807,,204,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P1808,PATIENT,,PAT1808,,268,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P1809,PATIENT,,PAT1809,,185,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P1810,PATIENT,,PAT1810,,184,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P1811,PATIENT,,PAT1811,,158,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P1812,PATIENT,,PAT1812,,202,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P1813,PATIENT,,PAT1813,,230,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P1814,PATIENT,,PAT1814,,157,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P1815,PATIENT,,PAT1815,,262,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P1816,PATIENT,,PAT1816,,196,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P1817,PATIENT,,PAT1817,,215,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P1818,PATIENT,,PAT1818,,141,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P1819,PATIENT,,PAT1819,,226,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P1820,PATIENT,,PAT1820,,121,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P1821,PATIENT,,PAT1821,,89,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P1822,PATIENT,,PAT1822,,196,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P1823,PATIENT,,PAT1823,,229,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P1824,PATIENT,,PAT1824,,153,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P1825,PATIENT,,PAT1825,,249,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P1826,PATIENT,,PAT1826,,212,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Total Cholesterol,P1827,PATIENT,,PAT1827,,198,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P1828,PATIENT,,PAT1828,,246,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Total Cholesterol,P1829,PATIENT,,PAT1829,,175,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Total Cholesterol,P1830,PATIENT,,PAT1830,,201,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Total Cholesterol,P1831,PATIENT,,PAT1831,,215,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Total Cholesterol,P1832,PATIENT,,PAT1832,,190,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Total Cholesterol,P1833,PATIENT,,PAT1833,,155,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Total Cholesterol,P1834,PATIENT,,PAT1834,,231,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Total Cholesterol,P1835,PATIENT,,PAT1835,,406,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Total Cholesterol,P1836,PATIENT,,PAT1836,,72,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Total Cholesterol,P1837,PATIENT,,PAT1837,,151,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Total Cholesterol,P1838,PATIENT,,PAT1838,,----,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,FALSE
Total Cholesterol,P1839,PATIENT,,PAT1839,,179,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Total Cholesterol,P1840,PATIENT,,PAT1840,,345,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Triglycerides,C001,CONTROL,L1,,42.0,41.6,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-C01,TRUE
Triglycerides,C002,CONTROL,L2,,84.0,83.9,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-C02,TRUE
Triglycerides,C003,CONTROL,L1,,42.0,41.4,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-C03,TRUE
Triglycerides,C004,CONTROL,L2,,84.0,84.7,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-C01,TRUE
Triglycerides,C005,CONTROL,L1,,42.0,42.5,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-C02,TRUE
Triglycerides,C006,CONTROL,L2,,84.0,83.5,mg/dL,2026-08-10,COBAS-702,R. Patel,LP-2026-08-C03,TRUE
Triglycerides,C007,CONTROL,L1,,42.0,41.6,mg/dL,2026-08-11,COBAS-501,A. Deshmukh,LP-2026-08-C01,TRUE
Triglycerides,C008,CONTROL,L2,,84.0,83.2,mg/dL,2026-08-12,COBAS-702,R. Patel,LP-2026-08-C02,TRUE
Triglycerides,C009,CONTROL,L1,,42.0,42.3,mg/dL,2026-08-13,COBAS-501,A. Deshmukh,LP-2026-08-C03,TRUE
Triglycerides,C010,CONTROL,L2,,84.0,83.2,mg/dL,2026-08-14,COBAS-702,R. Patel,LP-2026-08-C01,TRUE
Triglycerides,C011,CONTROL,L1,,42.0,42.4,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-C02,TRUE
Triglycerides,C012,CONTROL,L2,,84.0,83.3,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-C03,TRUE
Triglycerides,C013,CONTROL,L1,,42.0,42.0,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-C01,TRUE
Triglycerides,C014,CONTROL,L2,,84.0,83.1,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-C02,TRUE
Triglycerides,C015,CONTROL,L1,,42.0,42.0,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-C03,TRUE
Triglycerides,C016,CONTROL,L2,,84.0,84.2,mg/dL,2026-08-10,COBAS-702,R. Patel,LP-2026-08-C01,TRUE
Triglycerides,CAL001,CALIBRATION,L1,,35.0,34.6,mg/dL,2026-08-10,COBAS-501,R. Patel,LP-2026-08-K01,TRUE
Triglycerides,CAL002,CALIBRATION,L2,,70.0,70.7,mg/dL,2026-08-11,COBAS-702,A. Deshmukh,LP-2026-08-K02,TRUE
Triglycerides,CAL003,CALIBRATION,L3,,105.0,104.4,mg/dL,2026-08-12,COBAS-501,R. Patel,LP-2026-08-K01,TRUE
Triglycerides,CAL004,CALIBRATION,L1,,35.0,35.0,mg/dL,2026-08-13,COBAS-702,A. Deshmukh,LP-2026-08-K02,TRUE
Triglycerides,CAL005,CALIBRATION,L2,,70.0,69.9,mg/dL,2026-08-10,COBAS-501,R. Patel,LP-2026-08-K01,TRUE
Triglycerides,CAL006,CALIBRATION,L3,,105.0,104.8,mg/dL,2026-08-11,COBAS-702,A. Deshmukh,LP-2026-08-K02,TRUE
Triglycerides,CAL007,CALIBRATION,L1,,35.0,34.8,mg/dL,2026-08-12,COBAS-501,R. Patel,LP-2026-08-K01,TRUE
Triglycerides,CAL008,CALIBRATION,L2,,70.0,69.5,mg/dL,2026-08-13,COBAS-702,A. Deshmukh,LP-2026-08-K02,TRUE
Triglycerides,CAL009,CALIBRATION,L3,,105.0,103.9,mg/dL,2026-08-10,COBAS-501,R. Patel,LP-2026-08-K01,TRUE
Triglycerides,P0001,PATIENT,,PAT0001,,65,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,FALSE
Triglycerides,P0002,PATIENT,,PAT0002,,78,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Triglycerides,P0003,PATIENT,,PAT0003,,69,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Triglycerides,P0004,PATIENT,,PAT0004,,101,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Triglycerides,P0005,PATIENT,,PAT0005,,65,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Triglycerides,P0006,PATIENT,,PAT0006,,66,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Triglycerides,P0007,PATIENT,,PAT0007,,70,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Triglycerides,P0008,PATIENT,,PAT0008,,73,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Triglycerides,P0009,PATIENT,,PAT0009,,59,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Triglycerides,P0010,PATIENT,,PAT0010,,78,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Triglycerides,P0011,PATIENT,,PAT0011,,61,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Triglycerides,P0012,PATIENT,,PAT0012,,57,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Triglycerides,P0013,PATIENT,,PAT0013,,55,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Triglycerides,P0014,PATIENT,,PAT0014,,115,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Triglycerides,P0015,PATIENT,,PAT0015,,133,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Triglycerides,P0016,PATIENT,,PAT0016,,88,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Triglycerides,P0017,PATIENT,,PAT0017,,71,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Triglycerides,P0018,PATIENT,,PAT0018,,70,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Triglycerides,P0019,PATIENT,,PAT0019,,77,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Triglycerides,P0020,PATIENT,,PAT0020,,62,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Triglycerides,P0021,PATIENT,,PAT0021,,66,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Triglycerides,P0022,PATIENT,,PAT0022,,74,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Triglycerides,P0023,PATIENT,,PAT0023,,60,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Triglycerides,P0024,PATIENT,,PAT0024,,63,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Triglycerides,P0025,PATIENT,,PAT0025,,47,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Triglycerides,P0026,PATIENT,,PAT0026,,71,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Triglycerides,P0027,PATIENT,,PAT0027,,83,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
Triglycerides,P0028,PATIENT,,PAT0028,,60,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P04,TRUE
Triglycerides,P0029,PATIENT,,PAT0029,,66,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P05,TRUE
Triglycerides,P0030,PATIENT,,PAT0030,,74,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P06,TRUE
Triglycerides,P0031,PATIENT,,PAT0031,,54,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P07,TRUE
Triglycerides,P0032,PATIENT,,PAT0032,,81,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P08,TRUE
Triglycerides,P0033,PATIENT,,PAT0033,,65,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P09,TRUE
Triglycerides,P0034,PATIENT,,PAT0034,,55,mg/dL,2026-08-13,COBAS-702,R. Patel,LP-2026-08-P10,TRUE
Triglycerides,P0035,PATIENT,,PAT0035,,60,mg/dL,2026-08-14,COBAS-501,A. Deshmukh,LP-2026-08-P11,TRUE
Triglycerides,P0036,PATIENT,,PAT0036,,67,mg/dL,2026-08-15,COBAS-702,R. Patel,LP-2026-08-P12,TRUE
Triglycerides,P0037,PATIENT,,PAT0037,,54,mg/dL,2026-08-10,COBAS-501,A. Deshmukh,LP-2026-08-P01,TRUE
Triglycerides,P0038,PATIENT,,PAT0038,,44,mg/dL,2026-08-11,COBAS-702,R. Patel,LP-2026-08-P02,TRUE
Triglycerides,P0039,PATIENT,,PAT0039,,41,mg/dL,2026-08-12,COBAS-501,A. Deshmukh,LP-2026-08-P03,TRUE
